Par_ref_offre|Par_cle|Par_nom|Code_rome|Code_OGR|Libelle_metier_OGR|Description|Off_experience_duree_min|Off_experience_duree_max|Exp_cle|Exp_libelle|Dur_cle_experience|Dur_libelle_experience|Off_experience_commentaire|Qua_cle|Qua_libelle|SCN_cle|SCN_libelle|Tfm_cle_1|Tfm_libelle_1|Dfm_cle_1|Dfm_libelle_1|Dfm_exi_cle_1|Dfm_exi_libelle_1|Tfm_cle_2|Tfm_libelle_2|Dfm_cle_2|Dfm_libelle_2|Dfm_exi_cle_2|Dfm_exi_libelle_2|Lan_cle_1|Lan_libelle_1|NVL_cle_1|NVL_libelle_1|"Lan_exi_cle_1 "|"Lan_exi_libelle_1 "|Lan_cle_2|Lan_libelle_2|NVL_cle_2|NVL_libelle_2|"Lan_exi_cle_2 "|"Lan_exi_libelle_2 "|Off_salaire_min|Off_salaire_max|TSA_cle|TSA_libelle|UMO_cle|UMO_libelle|Off_salaire_nb_mois|Off_salaire_cpt_commentaire|Off_travail_hebdo_nb_hh|Off_travail_hebdo_nb_mi|THO_cle|THO_libelle|Off_THO_commentaire|NTC_cle|NTC_libelle|TCO_cle|TCO_libelle|Off_contrat_duree_MO|Off_contrat_duree_JO|Off_adr_id|Off_adr_norme|Off_adr_compl_1|Off_adr_compl_2|Off_adr_no_voie|Off_adr_nom_voie|CPO_cle|COM_cle|COM_libelle|DEP_cle|DEP_libelle|REG_cle|REG_libelle|Pay_cle|Pay_libelle|CON_cle|CON_libelle|Coordonnee_geo_loc_1|Coordonnee_geo_loc_2|PCO_cle_1|PCO_libelle_1|PCO_exi_cle_1|PCO_exi_libelle_1|PCO_cle_2|PCO_libelle_2|PCO_exi_cle_2|PCO_exi_libelle_2|Off_date_creation|Off_date_modification|OST_poste_restant_nb|Off_client_final_siret|Off_client_final_nom|Off_etab_enseigne|Par_URL_offre|Col_cle|Col_nom|Col_URL_offre
668219|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Nous recherchons , mon épouse et moi une femme de ménage sérieuse dynamique ;rigoureuse et honnête pour des heures de ménage dans notre domicile."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||04/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668219|||
668223|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche une personne pour aller rechercher ma fille agee de 3 ans à 11h30 à l ecole situee à qq minutes de mon domicile à pied, lui donner le repas que j aurai prepare et la deposer à 13h30 à l ecole. De meme pour le soir de 16h30 à 18h45."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59350||59||||01||||||||||||||05/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668223|||
668232|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"TRES URGENT   CHERCHE  2  ASSISTANTES DE VIE  AVEC PLUS DE 5 ANS D’EXPÉRIENCE . CDI 1 ERE  OFFRE  TRAVAIL DU LUNDI AU VENDREDI DE 15 H A 19 H MINIMUM  20 H PAR SEMAINEou  2 EME OFFRE 16 H LE SAMEDI ET DIMANCHE.DISPONIBILITE IMMEDIATE."|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||45||||01||||||||||||||05/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668232|||
668233|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"URGENT recherche pour garder deux enfants 3 ans et 6 ans avant et après l école, personne de confiance et fiable2 à 3 jours par semaine, pas de le week end.à partir de septembre."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||28252||28||||01||||||||||||||05/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668233|||
668236|FEPEM|FEPEM|A1203|16067|"Jardinier / Jardinière"|"BonjourJe cherche une ou plusieurs personnes pour désherber tout mon jardin, qui est relativement grand, donc pas mal de boulot.J&#39;estime qu&#39;il faut environ 20 heures de travail."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||67482||67||||01||||||||||||||07/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668236|||
668239|FEPEM|FEPEM|K1302|15207|Garde-malade|"Je recherche une auxilaire   de vie  qui  a les critères suivants:Habite proche de chez moi Le permis de conduire pour ma voiture Extrêmement discretedisponible pour faire des remplacements"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||54395||54||||01||||||||||||||08/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668239|||
668242|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Nous recherchons une personne pour récupérer nos enfants de 4 et 7 ans à l&#39;école à partir de 17h et les garder à notre domicile jusqu&#39;à 19h. Voiture indispensable."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||44216||44||||01||||||||||||||08/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668242|||
668243|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Je recherche une personne de confiance pour faire le ménage à mon domicile (et repassage selon besoin) 3 heures par semaine"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||57663||57||||01||||||||||||||08/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668243|||
668245|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Nivaux horaire je suis disponible la nuit es le jours a toute heurs du jours comme de nuit . Es je suis en projet de passé ma formation de AMP !"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||77||||01||||||||||||||08/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668245|||
668246|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjour, Recherche personne pour repassage ( 1 h/semaine expérience demandée 2 à 5 ans)"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||44109||44||||01||||||||||||||08/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668246|||
668247|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Cherche de toute urgence une femme de ménage auto-entrepreneur sérieuse, ponctuelle, énergique, pour du ménage plusieurs fois par semaine. Jours et horaires à définir ensemble.15€/H"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||06088||61||||01||||||||||||||08/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668247|||
668249|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Famille sympathique avec 3 enfants cherche nounou à domicile de la sortie des classes, 16 à 19 Heures ainsi que le mercredi sur le secteur Bonsecours/Villevert. Véhicule indispensable. Merci de nous contacter au 06.63.49.27.35"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||62790||60||||01||||||||||||||08/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668249|||
668252|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Cherche personne pour s&#39;occuper de jumeaux (7 ans) le soir entre 16:30 & 18:30, et le mercredi entre 11:30 & 18:30. Véhicule obligatoire (trajets école / maison)."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||06924||61||||01||||||||||||||09/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668252|||
668268|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Personne de confiancemercredis de 12h à 18h vacances scolaires horaires variables soit entre 24h et 59h par mois en fonction de la périodepermis B exigé"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||53076||53||||01||||||||||||||10/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668268|||
668272|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Accompagnement d&#39;adulte handicapé sur temps de loisir pour sorties et activités.Homme, 24 ans minimum. S&#39;intéresse à l&#39;actualité, les arts et la littérature, les musiques actuelles."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||22118||22||||01||||||||||||||11/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668272|||
668274|FEPEM|FEPEM|I1203|38086|"Agent / Agente d'entretien travaux à domicile"|"AVIGNON cherche homme toutes mains pour travaux maison et jardin sans qualification demandée mais bonne volonté  3 heures par semaine  lundi ou vendredi matin souhaité SMIC CESU a partir du 15 /09/ 20 16"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||84007||84||||01||||||||||||||11/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668274|||
668275|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Poste à pourvoir employée familiale temps plein pour sortie crèche puis retour maison lundi mercredi jeudi vendredi après midi et samedi toute la journée.Congés aoûtMerci de nous contacter pour plus de détails au plus vite."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||35240||35||||01||||||||||||||11/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668275|||
668276|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour, je recherche une personne fiable pour garder mes filles de 5 ans et 22 mois et les conduire à l&#39;école et chez la nounou. Pas besoin de véhicule. Horaire de 6h45 au plus tôtà 8h15. Contrat de 16h minimum."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||44114||44||||01||||||||||||||11/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668276|||
668279|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour,Nous sommes à la recherche de quelqu&#39;un pour aller chercher nos 3 enfants (3,7 et 10ans) de 16h15 (école Bondues) et les garder, à notre domicile, jusqu&#39;à 18h30/19H tous le jours et de 12h00 à 18h30 le mercredi."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59599||59||||01||||||||||||||11/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668279|||
668283|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonsoir ,Nous sommes un couple à la recherche d&#39;une personne homme/femme pouvant faire le travail de ménage à domicile.Merci de nous contacter pour en savoir plus si vous êtes intéressé."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||67482||67||||01||||||||||||||11/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668283|||
668293|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Recherche femme ou homme de ménage disponible et très dynamique pour un ménage de 24h par semaine 400€ la semaine. Me contacter pour en savoir plus"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69300||69||||01||||||||||||||13/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668293|||
668296|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Nous recherchons mon mari et moi de toute urgence une femme de ménage correcte et sérieuse pour des heures de ménage et de petites courses  dans notre domcile. Cesu accepte"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||08142||83||||01||||||||||||||13/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668296|||
668306|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche nounou pour mon enfant de 6 mois à partir du mois de septembre entre deux à quatre jours par semaine."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||83137||83||||01||||||||||||||14/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668306|||
668310|FEPEM|FEPEM|M1203|11187|"Assistant administratif / Assistante administrative et comptable"|"Vous êtes vifs, autonomes, sérieux et disponibles dans l&#39;immédiat pour un travail à domicile avec des horaires flexibles et adaptées à votre emploi du temps personnel, cette offre est la vôtre.Pour postuler: recrutementdksh@gmail.com"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||17||||01||||||||||||||15/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668310|||
668311|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Cherche employée de maison sérieuses références ,6 à 9 h par semaine si possible lundi et vendredi pour entretien d&#39;une maison"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||34155||34||||01||||||||||||||28/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668311|||
668328|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Recherche personne pour aide à personne agée ménage linge courses.....   à domicile sur Chatenoy le Royal.  6 h/semaine horaire à définir"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||71118||71||||01||||||||||||||16/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668328|||
668329|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjournous recherchons de toute urgence une personne pour garder nos enfants pendant une courte durée. Veuillez svp nous contacté pour plus de détails.Merci"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||31555||31||||01||||||||||||||16/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668329|||
668333|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"je souhaite trouve quelq&#39;un qui serais disponible le matin de 6h30 a 8h30 ou le soir de 18h a 20h15. pour mon fils.je travail dans la grande distribution j ai donc des horraires variable"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||24553||24||||01||||||||||||||16/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668333|||
668350|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche nourrice pour nos 2 enfants de 3 et 5 ans sur les villes de Montauban de Bretagne et Irodouer pour une garde en periscolaire large (8h-19h30) et une partie des mercredis et des samedis.déplacements indemnisés - famille sympa"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||35184||35||||01||||||||||||||17/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668350|||
668351|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"bonjour, je recherche une femme de ménage, maniaque, efficace une personne de toute confiance et sympathique. disponible 4 heures par semaine heure et jour à définir."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||61303||61||||01||||||||||||||17/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668351|||
668352|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Je cherche une personne pour :  - en semaine (environ 7 à 11 jours par mois) : aller chercher mon fils à l&#39;école et le  le garder jusqu’à 22h15- 1 weekend sur deux : le garder soit le matin (07h00-14h50)"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||71||||01||||||||||||||18/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668352|||
668355|FEPEM|FEPEM|A1203|16067|"Jardinier / Jardinière"|"Recherche une personne homme ou femme pour une aide aux petits travaux de bricolage, réparation et entretien dans une maison. Quelqu&#39;un qui pourrait se rendre à la déchèterie."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||41271||41||||01||||||||||||||18/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668355|||
668359|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"BonjourNous recherchons une personne pour aller chercher en voiture notre fils de 2 ans et demi à son école située à Saint Maur Des Fossés (proche Bonneuil) puis le garder et s&#39;en occuper (jeux, bain, repas) jusque 19h30."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||94017||94||||01||||||||||||||18/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668359|||
668361|FEPEM|FEPEM|M1203|11187|"Assistant administratif / Assistante administrative et comptable"|"Secrétaire administrative et médicale je vous propose mes compétences pour vous soulager de vos démarches administratives."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||11||||01||||||||||||||18/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668361|||
668366|FEPEM|FEPEM|M1203|11187|"Assistant administratif / Assistante administrative et comptable"|"J&#39;ai un BTS et je suis salarié à temps partiel dans une entreprise dans laquelle  je suis assistante administrative. N&#39;hésitez pas à me contacter"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||38294||38||||01||||||||||||||19/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668366|||
668369|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherchons personne de confiance pour s&#39;occuper de nos 2 filles de 8 et 4 ans en sortie d&#39;école les lundi, mardi, jeudi, vendredi de 17h à 19h15 + le mercredi de 8h à 19h15."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||34172||34||||01||||||||||||||19/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668369|||
668375|FEPEM|FEPEM|I1203|38086|"Agent / Agente d'entretien travaux à domicile"|"pause de meubles de rangement dans cellier et garage. tel 0561676984 ou 0647929826"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||91||||01||||||||||||||19/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668375|||
668376|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Cherchons nounou pour garder nos deux fille de 5 ans et 6 mois 5 jours par semaine du Lundi au Vendredi."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||34172||34||||01||||||||||||||19/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668376|||
668380|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Recherchons une personne pour 2h d&#39;entretien par semaine (sols et sanitaires) au sud de vertou."|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||44215||44||||01||||||||||||||19/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668380|||
668382|FEPEM|FEPEM|M1203|11187|"Assistant administratif / Assistante administrative et comptable"|"Je souhaiterais recruter quelqu&#39;un de bien pour s&#39;occuper entre autre de la gestion de mes courriers entrant et sortants ."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||19/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668382|||
668384|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Cherche personne véhiculée pour récupérer 2 enfants de 2 et 4 ans en périscolaires de 16h 20 à 19h30 à mon domicile pour 4 jours /semaine. lundi-mardi-jeudi-vendredi. Jeux/ repas/ bain"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||69||||01||||||||||||||20/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668384|||
668387|FEPEM|FEPEM|A1203|16067|"Jardinier / Jardinière"|"Entretien d&#39;une surface de 2000 m² ,tonte,débroussaillage,élagage...horaires indifférents."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||38180||38||||01||||||||||||||20/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668387|||
668388|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour,Nous cherchons une personne pour nous aider pour aller chercher nos enfants de l&#39;ecole / Crèche de 2,5 ans et 6 mois. Nous habitons à 5 - 10 min de crèche et école."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||20/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668388|||
668389|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"URGENT: je recherche pour la rentrée une personne pour s&#39;occuper de mes deux enfants de 6 et 9 ans, de 7h30 à 8h30, et pour le déjeuner, une semaine sur deux.Emploi déclaré."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||60||||01||||||||||||||20/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668389|||
668394|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Cherche baby-sitter avec permis+ voiture pour récupérer 2 enfants de 9 & 7 ans à l&#39;école 16h30, les faire goûter, jouer,les devoirs,la douche,le repas et les coucher.fin de journée 20h30. Alterner avec le matin"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||26165||26||||01||||||||||||||20/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668394|||
668395|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour, je suis un jeune homme très sérieux de 16 ans. Je suis de Grenoble et je me propose pour garder vos enfants le week-end, le mercredi et pour des soirées.Contactez moi au 0633665197. cordialement."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||38185||38||||01||||||||||||||20/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668395|||
668398|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"GARDE D&#39;ENFANTS AU DOMICILE DE L&#39;EMPLOYEUR"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||21/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668398|||
668401|FEPEM|FEPEM|I1203|38086|"Agent / Agente d'entretien travaux à domicile"|"Bonjour,Je suis originaire de l&#39;ile Maurice , mariee et pere de deux filles de 12 et 15 ans .j&#39;ai plus de 8 annees d&#39;experiences dans le domaine de l&#39;interieure et dans les travaux ."|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||21/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668401|||
668403|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche personne pour garde d&#39;un nourrisson à domicile , et garde périscolaire, si possible en anglais, d&#39;un enfant de 4,5 ans, ainsi qu&#39;assurer l&#39;entretien de la maison et du linge, la toilette des enfnats, la préparation des repas"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||66136||66||||01||||||||||||||21/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668403|||
668405|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Cherche femme de ménage expérimentée pour heures de ménage-repassage par semaine.Disponible à partir du mois d&#39;octobre.Rémunération 12 € de l&#39;heure en CESU"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||77907||33||||01||||||||||||||22/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668405|||
668406|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Cherche une personne de ménage ET repassage. Pour d&#39;Environ 95 m2.Besoin de 10 à 20 heures par semaines. Si la personne fait du bon travail, je la ferai travailler aussi dans mon entreprise."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||63014||63||||01||||||||||||||22/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668406|||
668408|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"*Femme sérieuse*Ponctuelle*Rigoureuse *Autonome*Et Ayant le sens du contact*Recherche du travail se sous statut de ménagère pour effectuer des prestations chez des particuliers"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||94003||94||||01||||||||||||||22/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668408|||
668411|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"cherche femme de ménagepour couple dans appartement de 88M220h par semainejour et horaires à définirpaiement par chèques service"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||35238||35||||01||||||||||||||22/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668411|||
668415|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"horaire de garde 6h/8h40 17h30/22h soit le matin soit le soir semaine de garde dépend de mon planning d&#39;aide soignante"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||45155||45||||01||||||||||||||22/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668415|||
668418|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"BONJOURje cherche de toute urgence une f/h de ménage pour trois heures de ménage par semaine.   beatriceleyondre@gmail.com"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||22/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668418|||
668421|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Je cherche personne véhiculée, sur Bègles, afin d&#39;aller chercher mes 2 garçons de 7 et 9 ans à l&#39;ecole, du mardi au vendredi de 17h a 19h30"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||33039||33||||01||||||||||||||22/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668421|||
668424|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjour,je cherche une personne sérieuse avec un minimum d&#39;expérience pour 3 heures de ménage et de repassage par semaine."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||01250||16||||01||||||||||||||22/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668424|||
668436|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Récupérer 3 enfants (10, 6 et3 ans) à la sortie de l&#39;école (17h) jusqu&#39;à 19h les lundis, mardis, jeudis et vendredis"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||44026||44||||01||||||||||||||23/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668436|||
668442|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Aller chercher mon fils de 2,5 ans à la crèche tous les soirs à 17h15 puis aller chercher mes deux autres fils à l&#39;école à 17h30 . Ramener les enfants à la maison, les surveiller , donner le baim jusqu&#39;au retour des parents 19h00."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||92073||92||||01||||||||||||||23/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668442|||
668444|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"BonjourJe suis un père occupé en majeur partir de la semaine et je recherche une personne responsable pour garder nos 2 enfants de 4 et 6ans. Je suis disposer à y mettre 20e par Heure pour 5h par jours."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59350||59||||01||||||||||||||23/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668444|||
668445|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Nous recherchons une personne de confiance pour chercher nos enfants à l&#39;école et les garder à notre domicile, le lundi, mardi, jeudi, vendredi.Nos enfants ont 9 et 4 ans.merciNous avon"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||95||||01||||||||||||||23/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668445|||
